Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,Start Time,Meter Start (Wh),Meter End(Wh),Meter Total(Wh),Total Duration (s),Charger_name
11132,11,231,27,"ATS, RWD/AWD",2014,,,,,,,,3.6L,6.0,3.6L V6,Cadillac,http://www.cadillac.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 03:50,2,2,0,0,Charger_26
11275,57,231,27,ELR,2014,,,,,,,,1.4L,,"1.4L I4, 111 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,14.12.2018 04:50,65,65,0,0,Charger_18
11131,11,231,29,"Escalade, 2WD/4WD",2014,10.0,15.0,,14.0,18.0,,,6.2L,8.0,6.2L V8,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 05:50,90,90,0,0,Charger_12
11130,11,231,29,"Escalade ESV, 2WD/4WD",2014,10.0,15.0,,14.0,18.0,,,6.2L,8.0,6.2L V8,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 06:50,22,22,0,0,Charger_14
11142,11,215,27,Caprice Police Patrol Vehicle,2014,,,,,,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 07:50,82,82,0,0,Charger_93
11143,11,215,27,Caprice Police Patrol Vehicle,2014,,,,,,,,3.6L,6.0,3.6L V6,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 08:50,55,55,0,0,Charger_95
11145,11,215,29,"Captiva, FWD/AWD",2014,12.0,17.0,,17.0,24.0,,,3.0L,6.0,3.0L V6,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 09:50,16,16,0,0,Charger_62
11144,11,215,29,"Captiva, FWD/AWD",2014,15.0,22.0,,20.0,28.0,,,2.4L,4.0,2.4L I4,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 10:50,46,46,0,0,Charger_46
11085,35,215,27,Cruze,2014,,,,27.0,46.0,,,2.0L,4.0,2.0L I4 diesel,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,BD,Biodiesel (B20),,,,,,,,,,,,,,,14.12.2018 11:50,75,75,0,0,Charger_9
11148,11,215,29,"Equinox, FWD/AWD",2014,15.0,22.0,,22.0,32.0,,,2.4L,4.0,2.4L I4,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 12:50,33,33,0,0,Charger_35
11147,11,215,29,"Equinox, FWD/AWD",2014,13.0,22.0,,17.0,24.0,,,3.6L,6.0,3.6L V6,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 13:50,35,35,0,0,Charger_15
11146,11,215,9,"Express 1500, 2WD/AWD",2014,10.0,13.0,,13.0,18.0,,,5.3L,8.0,5.3L V8,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 14:50,20,20,0,0,Charger_57
11141,11,215,9,"Express 2500, 2WD",2014,8.0,11.0,,11.0,16.0,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 15:50,93,93,0,0,Charger_63
11100,3,215,9,"Express 2500/3500, 2WD",2014,,,,,,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,,14.12.2018 16:50,29,29,0,0,Charger_70
11087,35,215,9,"Express 2500/3500, 2WD",2014,,,,,,,,6.6L,8.0,6.6L V8 diesel,Chevrolet,http://www.chevrolet.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,,14.12.2018 17:50,59,59,0,0,Charger_60
11138,11,215,9,"Express 3500, 2WD",2014,8.0,11.0,,11.0,16.0,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 18:50,93,93,0,0,Charger_42
11246,55,215,9,"Express, Cutaway 4500",2014,,,,,,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Van,LPG,Propane,,,,,,,,,,,,,,,14.12.2018 19:50,9,9,0,0,Charger_81
11134,11,215,27,Impala,2014,14.0,20.0,,19.0,29.0,,,3.6L,6.0,3.6L V6,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 20:50,87,87,0,0,Charger_20
11140,11,215,27,Impala Limited Police,2014,,,,,,,,3.6L,6.0,3.6L V6,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 21:50,62,62,0,0,Charger_77
11133,11,215,25,"Silverado 1500, 2WD/4WD",2014,12.0,16.0,,18.0,24.0,,,4.3L,6.0,4.3L V6,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 22:50,55,55,0,0,Charger_4
11135,11,215,25,"Silverado 1500, 2WD/4WD",2014,12.0,17.0,,16.0,23.0,,,5.3L,8.0,5.3L V8,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,14.12.2018 23:50,73,73,0,0,Charger_19
11086,35,215,25,"Silverado 2500/3500 HD, 2WD/4WD",2014,,,,,,,,6.6L,8.0,6.6L V8 diesel,Chevrolet,http://www.chevrolet.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,15.12.2018 00:50,78,78,0,0,Charger_60
11096,37,215,25,Silverado 2500 HD,2014,,,,,,,,6.0L,8.0,6.0L V8,Chevrolet,http://www.chevrolet.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,15.12.2018 01:50,29,29,0,0,Charger_75
11261,41,215,27,Spark,2014,128.0,109.0,,,,,,104,,104 kW electric motor,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,15.12.2018 02:50,96,96,0,0,Charger_63
11139,11,215,29,"Suburban, 2WD/4WD",2014,11.0,16.0,,15.0,21.0,,,5.3L,8.0,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 03:50,93,93,0,0,Charger_44
11137,11,215,29,"Tahoe, 2WD/4WD",2014,11.0,16.0,,15.0,21.0,,,5.3L,8.0,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 04:50,63,63,0,0,Charger_47
11136,11,215,29,"Tahoe Police, 2WD/4WD",2014,,,,,,,,5.3L,8.0,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 05:50,67,67,0,0,Charger_65
11276,57,215,27,Volt,2014,98.0,,,35.0,40.0,,,1.4L,,"1.4L I4, 111 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,15.12.2018 06:50,48,48,0,0,Charger_40
11150,11,223,27,200,2014,14.0,21.0,,19.0,29.0,,,3.6L,6.0,3.6L V6,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 07:50,49,49,0,0,Charger_84
11149,11,223,27,"300, FWD/AWD",2014,14.0,23.0,,19.0,31.0,,,3.6L,6.0,3.6L V6,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 08:50,5,5,0,0,Charger_10
11151,11,223,9,Town & Country,2014,12.0,18.0,,17.0,25.0,,,3.6L,6.0,3.6L V6,Chrysler,http://www.chrysler.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 09:50,30,30,0,0,Charger_34
11156,11,225,27,Avenger,2014,14.0,21.0,,19.0,29.0,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 10:50,23,23,0,0,Charger_1
11157,11,225,27,"Charger, FWD/AWD",2014,14.0,23.0,,19.0,31.0,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 11:50,51,51,0,0,Charger_67
11158,11,225,27,Charger Police Pursuit,2014,,,,,,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 12:50,70,70,0,0,Charger_82
11155,11,225,29,"Durango, 2WD/AWD",2014,13.0,18.0,,17.0,24.0,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 13:50,15,15,0,0,Charger_4
11153,11,225,29,Durango Police Special Service Vehicle,2014,,,,,,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 14:50,2,2,0,0,Charger_36
11152,11,225,9,Grand Caravan,2014,12.0,18.0,,17.0,25.0,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 15:50,2,2,0,0,Charger_66
11154,11,225,29,"Journey, FWD",2014,12.0,18.0,,17.0,25.0,,,3.6L,6.0,3.6L V6,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 16:50,8,8,0,0,Charger_69
11262,41,379,27,500e,2014,122.0,108.0,,,,,,83kW,,83kW electric motor,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,15.12.2018 17:50,99,99,0,0,Charger_38
11278,57,219,27,C-MAX Energi,2014,100.0,,,44.0,41.0,,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,15.12.2018 18:50,29,29,0,0,Charger_35
11217,45,219,27,C-MAX Hybrid,2014,,,,,,,,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,15.12.2018 19:50,30,30,0,0,Charger_82
11172,11,219,9,E-150/250/350,2014,10.0,12.0,,13.0,16.0,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 20:50,96,96,0,0,Charger_27
11170,11,219,9,E-150/250/350,2014,10.0,12.0,,13.0,16.0,,,4.6L,8.0,4.6L V8,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,15.12.2018 21:50,17,17,0,0,Charger_57
11114,37,219,9,E150/250/350,2014,,,,,,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,15.12.2018 22:50,88,88,0,0,Charger_76
11255,39,219,9,E150/250/350,2014,,,,,,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,15.12.2018 23:50,75,75,0,0,Charger_79
11254,39,219,9,E150/250/350,2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 00:50,0,0,0,0,Charger_52
11113,37,219,9,E150/250/350,2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 01:50,7,7,0,0,Charger_39
11257,39,219,25,E-350/450 Cutaway,2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 02:50,74,74,0,0,Charger_30
11112,37,219,25,E-350/450 Cutaway,2014,,,,,,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 03:50,65,65,0,0,Charger_19
11110,37,219,25,E-350/450 Cutaway,2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 04:50,10,10,0,0,Charger_39
11171,11,219,25,E-350/450 Cutaway,2014,9.0,12.0,,12.0,16.0,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 05:50,3,3,0,0,Charger_31
11256,39,219,25,E-350/450 Cutaway,2014,,,,,,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 06:50,13,13,0,0,Charger_47
11173,11,219,29,"Expedition, 2WD/AWD",2014,10.0,14.0,,14.0,20.0,,,5.4L,8.0,5.4L V8,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 07:50,39,39,0,0,Charger_46
11174,11,219,29,"Explorer, 2WD/AWD",2014,13.0,18.0,,17.0,24.0,,,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 08:50,92,92,0,0,Charger_96
11115,37,219,25,F-150,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 09:50,89,89,0,0,Charger_66
11168,11,219,25,F-150,2014,12.0,17.0,,17.0,23.0,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 10:50,20,20,0,0,Charger_83
11258,39,219,25,F-150,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 11:50,89,89,0,0,Charger_50
11169,11,219,25,F-150,2014,12.0,17.0,,17.0,23.0,,,5.0L,8.0,5.0L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 12:50,65,65,0,0,Charger_99
11263,41,219,27,Focus,2014,110.0,99.0,,,,,,107,,107 kW electric motor,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,16.12.2018 13:50,84,84,0,0,Charger_53
11167,11,219,27,Focus,2014,20.0,28.0,,26.0,37.0,,,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 14:50,27,27,0,0,Charger_50
11277,57,219,27,Fusion Energi,2014,100.0,,,44.0,41.0,,,2.0L,,"2.0L I4, 68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,16.12.2018 15:50,6,6,0,0,Charger_10
11216,45,219,27,Fusion Hybrid,2014,,,,47.0,47.0,,,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,16.12.2018 16:50,7,7,0,0,Charger_52
11159,11,219,27,Police Interceptor,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 17:50,32,32,0,0,Charger_23
11161,11,219,27,Police Interceptor,2014,,,,,,,,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 18:50,16,16,0,0,Charger_7
11160,11,219,29,Police Interceptor Utility,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 19:50,20,20,0,0,Charger_14
11163,11,219,25,"Super Duty, F-250/350",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,16.12.2018 20:50,44,44,0,0,Charger_88
11259,39,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 21:50,99,99,0,0,Charger_80
11090,35,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.7L,8.0,6.7L V8 diesel,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,16.12.2018 22:50,86,86,0,0,Charger_67
11111,37,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,16.12.2018 23:50,29,29,0,0,Charger_93
11162,11,219,25,"Super Duty, F-350",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 00:50,79,79,0,0,Charger_10
11249,39,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 01:50,10,10,0,0,Charger_56
11248,39,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 02:50,85,85,0,0,Charger_42
11109,37,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.2L,8.0,6.2L V8,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 03:50,70,70,0,0,Charger_44
11105,37,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 04:50,68,68,0,0,Charger_93
11253,39,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 05:50,29,29,0,0,Charger_78
11088,35,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.7L,6.0,6.7L I6 diesel,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.12.2018 06:50,35,35,0,0,Charger_66
11104,37,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.8L,10.0,6.8L V10,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 07:50,20,20,0,0,Charger_39
11164,11,219,27,"Taurus, FWD/AWD",2014,13.0,21.0,,19.0,29.0,,,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 08:50,3,3,0,0,Charger_5
11089,35,219,9,Transit,2014,,,,,,,,3.2L,5.0,3.2L I5 diesel,Ford,https://www.ford.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.12.2018 09:50,9,9,0,0,Charger_94
11250,39,219,9,Transit 150/250/350,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 10:50,13,13,0,0,Charger_45
11107,37,219,9,Transit 150/250/350,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 11:50,52,52,0,0,Charger_85
11165,11,219,9,"Transit, 150/250/350",2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 12:50,64,64,0,0,Charger_10
11251,39,219,25,Transit 250/350,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 13:50,32,32,0,0,Charger_86
11108,37,219,25,Transit 250/350,2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 14:50,99,99,0,0,Charger_31
11166,11,219,25,"Transit, 250/350",2014,,,,,,,,3.7L,6.0,3.7L V6,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 15:50,85,85,0,0,Charger_3
11106,37,219,9,Transit Connect,2014,,,,,,,,2.5L,4.0,2.5L I4,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 16:50,62,62,0,0,Charger_29
11252,39,219,9,Transit Connect,2014,,,,,,,,2.5L,4.0,2.5L I4,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,,17.12.2018 17:50,53,53,0,0,Charger_66
11181,11,213,9,"Savana 1500, 2WD/AWD",2014,10.0,13.0,,13.0,18.0,,,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 18:50,33,33,0,0,Charger_5
11183,11,213,9,"Savana 2500, 2WD",2014,8.0,11.0,,11.0,16.0,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 19:50,37,37,0,0,Charger_15
11102,3,213,9,"Savana 2500/3500, 2WD",2014,,,,,,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,,17.12.2018 20:50,2,2,0,0,Charger_23
11093,35,213,9,"Savana 2500/3500, 2WD",2014,,,,,,,,6.6L,8.0,6.6L V8 diesel,GMC,http://www.gmc.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.12.2018 21:50,47,47,0,0,Charger_1
11184,11,213,9,"Savana 3500, 2WD",2014,8.0,11.0,,11.0,16.0,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,17.12.2018 22:50,32,32,0,0,Charger_13
11101,3,213,9,Savana 3500/4500 Cutaway,2014,,,,,,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,,17.12.2018 23:50,48,48,0,0,Charger_28
11247,55,213,9,"Savana, Cutaway 4500",2014,,,,,,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Van,LPG,Propane,,,,,,,,,,,,,,,18.12.2018 00:50,31,31,0,0,Charger_41
11185,11,213,25,"Sierra 1500, 2WD/4WD",2014,12.0,17.0,,16.0,23.0,,,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 01:50,48,48,0,0,Charger_52
11186,11,213,25,"Sierra 1500, 2WD/4WD",2014,12.0,16.0,,18.0,24.0,,,4.3L,6.0,4.3L V6,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 02:50,40,40,0,0,Charger_12
11092,35,213,25,"Sierra 2500/3500 HD, 2WD/4WD",2014,,,,,,,,6.6L,8.0,6.6L V8 diesel,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,18.12.2018 03:50,95,95,0,0,Charger_20
11098,37,213,25,Sierra 2500 HD,2014,,,,,,,,6.0L,8.0,6.0L V8,GMC,http://www.gmc.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,,18.12.2018 04:50,69,69,0,0,Charger_85
11091,35,213,25,"Sierra Denali 2500/3500 HD, 2WD/4WD",2014,,,,,,,,6.6L,8.0,6.6L V8 diesel,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,18.12.2018 05:50,34,34,0,0,Charger_8
11182,11,213,29,"Terrain, AWD",2014,15.0,22.0,,22.0,32.0,,,2.4L,4.0,2.4L I4,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 06:50,21,21,0,0,Charger_64
11175,11,213,29,"Terrain, FWD/AWD",2014,13.0,22.0,,17.0,24.0,,,3.6L,6.0,3.6L V6,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 07:50,19,19,0,0,Charger_45
11177,11,213,29,"Yukon, 2WD",2014,10.0,15.0,,14.0,18.0,,,6.2L,8.0,6.2L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 08:50,53,53,0,0,Charger_61
11178,11,213,29,"Yukon, 2WD/4WD",2014,11.0,16.0,,15.0,21.0,,,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 09:50,85,85,0,0,Charger_92
11176,11,213,29,"Yukon Denali, 4WD",2014,10.0,14.0,,13.0,18.0,,,6.2L,8.0,6.2L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 10:50,63,63,0,0,Charger_10
11180,11,213,29,"Yukon XL, 2WD/4WD",2014,11.0,16.0,,15.0,21.0,,,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.12.2018 11:50,30,30,0,0,Charger_36
